Cites;Authors;title;Year;Source;Publisher;ArticleURL;CitesURL;GSRank;QueryDate;Type;DOI;ISSN;CitationURL;Volume;Issue;StartPage;EndPage;ECC;CitesPerYear;CitesPerAuthor;AuthorCount;Age;Abstract;FullTextURL;RelatedURL
310;D Altig, S Baker, JM Barrero, N Bloom, P Bunn, ...;economic uncertainty before and during the covid-19 pandemic;2020;Journal of Public …;Elsevier;https://www.sciencedirect.com/science/article/pii/S0047272720301389;https://scholar.google.com/scholar?cites=17448138646727000343&as_sdt=2005&sciodt=2007&hl=en;6;15.12.2021 06:53;;;;;;;;;310;31000;52;6;1;We consider several economic uncertainty indicators for the US and UK before and during the COVID-19 pandemic: implied stock market volatility, newspaper-based policy uncertainty, Twitter chatter about economic uncertainty, subjective uncertainty about …;https://www.nber.org/system/files/working_papers/w27418/w27418.pdf;https://scholar.google.com/scholar?q=related:F4Htrac9JPIJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economic&hl=en&as_sdt=2007
296;CC Lai, CY Wang, YH Wang, SC Hsueh, WC Ko, ...; of coronavirus disease 2019 covid-19 disease incidence daily cumulative index mortality and their association with country healthcare resources and economic ;2020;International journal of …;Elsevier;https://www.sciencedirect.com/science/article/pii/S0924857920300960;https://scholar.google.com/scholar?cites=13895083567424150596&as_sdt=2005&sciodt=2007&hl=en;240;15.12.2021 06:53;;;;;;;;;296;29600;49;6;1;It has been 2 months since the first case of coronavirus disease 2019 (COVID-19) was reported in Wuhan, China. So far, COVID-19 has affected 85 403 patients in 57 countries/territories and has caused 2924 deaths in 9 countries. However, epidemiological …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7156123/;https://scholar.google.com/scholar?q=related:RByvoOJA1cAJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economic&hl=en&as_sdt=2007
295;OE Hart, RU Halden; analysis of sars-cov-2/covid-19 surveillance by wastewater-based epidemiology locally and globally feasibility economy opportunities and challenges;2020;Science of the Total Environment;Elsevier;https://www.sciencedirect.com/science/article/pii/S0048969720323925;https://scholar.google.com/scholar?cites=4698257155896684876&as_sdt=2005&sciodt=2007&hl=en;136;15.12.2021 06:32;HTML;;;;;;;;295;29500;148;2;1;With the economic and practical limits of medical screening for SARS-CoV-2/COVID-19 coming sharply into focus worldwide, scientists are turning now to wastewater-based …;https://www.sciencedirect.com/science/article/pii/S0048969720323925;https://scholar.google.com/scholar?q=related:TLGoqP2PM0EJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economy&hl=en&as_sdt=2007
277;V Abedi, O Olulana, V Avula, D Chaudhary, ...;racial economic and health inequality and covid-19 infection in the united states;2021;Journal of racial and …;Springer;https://link.springer.com/article/10.1007/s40615-020-00833-4;https://scholar.google.com/scholar?cites=16026222341386931052&as_sdt=2005&sciodt=2007&hl=en;25;15.12.2021 06:53;HTML;10.1007/s40615-020-00833-4;;;;;;;277;27700;55;5;1;Objectives There is preliminary evidence of racial and social economic disparities in the population infected by and dying from COVID-19. The goal of this study is to report the associations of COVID-19 with respect to race, health, and economic inequality in the United …;https://link.springer.com/article/10.1007/s40615-020-00833-4;https://scholar.google.com/scholar?q=related:bAvMFU-UaN4J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economic&hl=en&as_sdt=2007
267;A Atalan;is the lockdown important to prevent the covid-19 pandemic effects on psychology environment and economy-perspective;2020;Annals of medicine and surgery;Elsevier;https://www.sciencedirect.com/science/article/pii/S2049080120301485;https://scholar.google.com/scholar?cites=6398059882499566754&as_sdt=2005&sciodt=2007&hl=en;12;15.12.2021 06:32;HTML;;;;;;;;267;26700;267;1;1;COVID-19's daily increasing cases and deaths have led to worldwide lockdown, quarantine and some restrictions. This study aims to analyze the effect of lockdown days on the spread …;https://www.sciencedirect.com/science/article/pii/S2049080120301485;https://scholar.google.com/scholar?q=related:omwQlJB5ylgJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economy&hl=en&as_sdt=2007
247;S Barua;understanding coronanomics the economic implications of the coronavirus covid-19 pandemic;2020;Available at SSRN 3566477;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3566477;https://scholar.google.com/scholar?cites=14227803579391616134&as_sdt=2005&sciodt=2007&hl=en;16;15.12.2021 06:53;;;;;;;;;247;24700;247;1;1;The globalization of COVID-19 pandemic and its economic impacts is set to run havoc across all economies in the world, throwing many into recession and possibly economic depression. As the numbers of infected and death cases rise sharply and recovery from the …;http://webmail.khazar.org/bitstream/20.500.12323/4499/1/Understanding%20Coronanomics.pdf;https://scholar.google.com/scholar?q=related:hiSrK_lPc8UJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economic&hl=en&as_sdt=2007
238;X Shi, GP Brasseur;the response in air quality to the reduction of chinese economic activities during the covid?19 outbreak;2020;Geophysical Research Letters;Wiley Online Library;https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2020GL088070;https://scholar.google.com/scholar?cites=14304924823083215800&as_sdt=2005&sciodt=2007&hl=en;43;15.12.2021 06:53;;10.1029/2020GL088070;;;;;;;238;23800;119;2;1;During the COVID?19 outbreak that took place in early 2020, the economic activities in China were drastically reduced and accompanied by a strong reduction in the emission of primary air pollutants. On the basis of measurements made at the monitoring stations …;https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GL088070;https://scholar.google.com/scholar?q=related:uOuK-lVNhcYJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economic&hl=en&as_sdt=2007
235;AKMI Bhuiyan, N Sakib, AH Pakpour, ...;covid-19-related suicides in bangladesh due to lockdown and economic factors case study evidence from media reports;2020;International Journal of …;Springer;https://link.springer.com/content/pdf/10.1007/s11469-020-00307-y.pdf;https://scholar.google.com/scholar?cites=8949007022037312924&as_sdt=2005&sciodt=2007&hl=en;72;15.12.2021 06:53;PDF;10.1007/s11469-020-00307-y;;;;;;;235;23500;59;4;1;The incidence and mortality of the coronavirus-2019 disease (COVID-19) have increased dramatically around the world. The effects of COVID-19 pandemic are not limited to health, but also have a major impact on the social and economic aspects. Meanwhile, developing …;https://link.springer.com/content/pdf/10.1007/s11469-020-00307-y.pdf;https://scholar.google.com/scholar?q=related:nKUCAXlCMXwJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economic&hl=en&as_sdt=2007
234;MA Mamun, I Ullah;covid-19 suicides in pakistan dying off not covid-19 fear but poverty–the forthcoming economic challenges for a developing country;2020;Brain, behavior, and immunity;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7212955/;https://scholar.google.com/scholar?cites=15263801091195512513&as_sdt=2005&sciodt=2007&hl=en;32;15.12.2021 06:53;HTML;;;;;;;;234;23400;117;2;1;3. Discussion Based on the aforementioned COVID-19 suicide cases, it is clear evident that most of the Pakistani cases occur due to the lockdown-related economic recession. Although previous case studies from the Pakistan neighborhood countries, such as in …;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7212955/;https://scholar.google.com/scholar?q=related:wabtqjjq09MJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economic&hl=en&as_sdt=2007
225;SM Dev, R Sengupta;covid-19 impact on the indian economy;2020;Indira Gandhi Institute of Development Research …;igidr.ac.in;http://www.igidr.ac.in/pdf/publication/WP-2020-013.pdf;https://scholar.google.com/scholar?cites=10499986448272893063&as_sdt=2005&sciodt=2007&hl=en;4;15.12.2021 06:32;PDF;;;;;;;;225;22500;113;2;1;The outbreak of the Covid-19 pandemic is an unprecedented shock to the Indian economy. The economy was already in a parlous state before Covid-19 struck. With the prolonged country-wide lockdown, global economic downturn and associated disruption of demand …;http://www.igidr.ac.in/pdf/publication/WP-2020-013.pdf;https://scholar.google.com/scholar?q=related:h6S4Gwtyt5EJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economy&hl=en&as_sdt=2007
216;A Martin, M Markhvida, S Hallegatte, ...;socio-economic impacts of covid-19 on household consumption and poverty;2020;Economics of disasters and …;Springer;https://link.springer.com/article/10.1007/s41885-020-00070-3;https://scholar.google.com/scholar?cites=556041059085114054&as_sdt=2005&sciodt=2007&hl=en;85;15.12.2021 06:53;HTML;10.1007/s41885-020-00070-3;;;;;;;216;21600;54;4;1;The COVID-19 pandemic has caused a massive economic shock across the world due to business interruptions and shutdowns from social-distancing measures. To evaluate the socio-economic impact of COVID-19 on individuals, a micro-economic model is developed …;https://link.springer.com/article/10.1007/s41885-020-00070-3;https://scholar.google.com/scholar?q=related:xtpMr2V0twcJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economic&hl=en&as_sdt=2007
207;S Yezli, A Khan;covid-19 social distancing in the kingdom of saudi arabia bold measures in the face of political economic social and religious challenges;2020;Travel Medicine and Infectious Disease;Elsevier;https://www.sciencedirect.com/science/article/pii/S1477893920301605;https://scholar.google.com/scholar?cites=12944006126572383994&as_sdt=2005&sciodt=2007&hl=en;209;15.12.2021 06:53;;;;;;;;;207;20700;104;2;1;Social distancing at its various levels has been a key measure to mitigate the transmission of COVID-19. The implementation of strict measures for social distancing is challenging, including in the Kingdom of Saudi Arabia (KSA) due to its level of urbanization, its social and …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7172679/;https://scholar.google.com/scholar?q=related:-q7T6P1YorMJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economic&hl=en&as_sdt=2007
201;Ö Açikgöz, A Günay;the early impact of the covid-19 pandemic on the global and turkish economy;2020;Turkish journal of medical sciences;journals.tubitak.gov.tr;https://journals.tubitak.gov.tr/medical/abstract.htm?id=27226;https://scholar.google.com/scholar?cites=18321959679523640108&as_sdt=2005&sciodt=2007&hl=en;1;15.12.2021 06:32;;;;;;;;;201;20100;101;2;1;Background/aim: Individuals infected by the Covid-19 potentially are at risk of health and economic well-being. Today, the Covid-19 is a global issue, and the world economy can be interpreted as almost at the standstill. In this context, this study aims to discuss the potential …;https://journals.tubitak.gov.tr/medical/issues/sag-20-50-si-1/sag-50-si-1-6-2004-6.pdf;https://scholar.google.com/scholar?q=related:LFMJL0GtRP4J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economy&hl=en&as_sdt=2007
199;AL Wright, K Sonin, J Driscoll, J Wilson;poverty and economic dislocation reduce compliance with covid-19 shelter-in-place protocols;2020;… Economic Behavior & Organization;Elsevier;https://www.sciencedirect.com/science/article/pii/S0167268120303760;https://scholar.google.com/scholar?cites=5046820595142532192&as_sdt=2005&sciodt=2007&hl=en;55;15.12.2021 06:53;;;;;;;;;199;19900;50;4;1;Shelter-in-place ordinances were the first wide-spread policy measures aimed to mitigate the spread of COVID-19. Compliance with shelter-in-place directives is individually costly and requires behavioral changes across diverse sub-populations. Leveraging county-day …;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7568053/;https://scholar.google.com/scholar?q=related:YJyYkpfoCUYJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economic&hl=en&as_sdt=2007
198;A Pak, OA Adegboye, AI Adekunle, ...;economic consequences of the covid-19 outbreak the need for epidemic preparedness;2020;Frontiers in public …;frontiersin.org;https://www.frontiersin.org/articles/10.3389/fpubh.2020.00241/full;https://scholar.google.com/scholar?cites=2588220651460237724&as_sdt=2005&sciodt=2007&hl=en;30;15.12.2021 06:53;HTML;10.3389/fpubh.2020.00241;;;;;;;198;19800;50;4;1;COVID-19 is not only a global pandemic and public health crisis but it has also severely affected the global economy and financial markets. Significant reductions in income, rise of unemployment and disruptions in transportation, service and manufacturing industries are …;https://www.frontiersin.org/articles/10.3389/fpubh.2020.00241/full;https://scholar.google.com/scholar?q=related:nBmeMvg06yMJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economic&hl=en&as_sdt=2007
194;SM Iacus, F Natale, C Santamaria, S Spyratos, ...;estimating and projecting air passenger traffic during the covid-19 coronavirus outbreak and its socio-economic impact;2020;Safety Science;Elsevier;https://www.sciencedirect.com/science/article/pii/S0925753520301880;https://scholar.google.com/scholar?cites=6292530485343478715&as_sdt=2005&sciodt=2007&hl=en;65;15.12.2021 06:53;HTML;;;;;;;;194;19400;39;5;1;Due to the coronavirus global crisis, most countries have put in place restrictive measures in order to confine the pandemia and contain the number of casualties. Among the restrictive measures, air traffic suspension is certainly quite effective in reducing the mobility on the …;https://www.sciencedirect.com/science/article/pii/S0925753520301880;https://scholar.google.com/scholar?q=related:u-M2HSOPU1cJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economic&hl=en&as_sdt=2007
193;M Buheji, K da Costa Cunha, G Beka, ...;the extent of covid-19 pandemic socio-economic impact on global poverty a global integrative multidisciplinary review;2020;American Journal of …;researchgate.net;https://www.researchgate.net/profile/Mohamed-Buheji/publication/341044016_The_Extent_of_COVID-19_Pandemic_Socio-Economic_Impact_on_Global_Poverty_A_Global_Integrative_Multidisciplinary_Review/links/5eaab2f045851592d6ac3165/The-Extent-of-COVID-19-Pandemic-Socio-Economic-Impact-on-Global-Poverty-A-Global-Integrative-Multidisciplinary-Review.pdf;https://scholar.google.com/scholar?cites=11677842309356914113&as_sdt=2005&sciodt=2007&hl=en;63;15.12.2021 06:53;PDF;;;;;;;;193;19300;48;4;1;The outbreak of COVID 19 made many poor communities in different places of the world face very challenging socio-economic and livelihood consequences. This paper targets to analyse this socio-economic impact to determine how the pandemic is causing various …;https://www.researchgate.net/profile/Mohamed-Buheji/publication/341044016_The_Extent_of_COVID-19_Pandemic_Socio-Economic_Impact_on_Global_Poverty_A_Global_Integrative_Multidisciplinary_Review/links/5eaab2f045851592d6ac3165/The-Extent-of-COVID-19-Pandemic-Socio-Economic-Impact-on-Global-Poverty-A-Global-Integrative-Multidisciplinary-Review.pdf;https://scholar.google.com/scholar?q=related:wQU_YLUHEKIJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economic&hl=en&as_sdt=2007
191;PCL Silva, PVC Batista, HS Lima, MA Alves, ...;covid-abs an agent-based model of covid-19 epidemic to simulate health and economic effects of social distancing interventions;2020;Chaos, Solitons & …;Elsevier;https://www.sciencedirect.com/science/article/pii/S0960077920304859;https://scholar.google.com/scholar?cites=3739565904732368388&as_sdt=2005&sciodt=2007&hl=en;76;15.12.2021 06:53;;;;;;;;;191;19100;38;5;1;The COVID-19 pandemic due to the SARS-CoV-2 coronavirus has directly impacted the public health and economy worldwide. To overcome this problem, countries have adopted different policies and non-pharmaceutical interventions for controlling the spread of the …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7340090/;https://scholar.google.com/scholar?q=related:BC68lWCb5TMJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economic&hl=en&as_sdt=2007
188;T Ibn-Mohammed, KB Mustapha, J Godsell, ...;a critical analysis of the impacts of covid-19 on the global economy and ecosystems and opportunities for circular economy strategies;2021;Resources …;Elsevier;https://www.sciencedirect.com/science/article/pii/S0921344920304869;https://scholar.google.com/scholar?cites=3174971094295284153&as_sdt=2005&sciodt=2007&hl=en;50;15.12.2021 06:32;;;;;;;;;188;18800;47;4;1;Abstract The World Health Organization declared COVID-19 a global pandemic on the 11th of March 2020, but the world is still reeling from its aftermath. Originating from China, cases …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7505605/;https://scholar.google.com/scholar?q=related:uYmad2PDDywJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economy&hl=en&as_sdt=2007
186;LP Béland, A Brodeur, T Wright;the short-term economic consequences of covid-19 exposure to disease remote work and government response;2020;;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3584922;https://scholar.google.com/scholar?cites=6961876628083230917&as_sdt=2005&sciodt=2007&hl=en;42;15.12.2021 06:53;;;;;;;;;186;18600;62;3;1;In this ongoing project, we examine the short-term consequences of COVID-19 on employment and wages in the United States. Guided by a pre-analysis plan, we document the impact of COVID-19 at the national-level using a simple difference and test whether …;https://www.econstor.eu/bitstream/10419/216471/1/dp13159.pdf;https://scholar.google.com/scholar?q=related:xcj-WuiNnWAJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economic&hl=en&as_sdt=2007
186;P Ozili;covid-19 in africa socio-economic impact policy response and opportunities;2020;International Journal of Sociology and Social Policy;emerald.com;https://www.emerald.com/insight/content/doi/10.1108/IJSSP-05-2020-0171/full/html?casa_token=n8pn-Ek3HT8AAAAA:AJdOxqFwGUMlwUG305ueD7KiedE6Gh7ZWK4_VMP2Nae02ImRsbDxDVPXjwLtzCGOH_lBInjKBOj-Iy60GywWc22kDT4E4zY4CCFYOLtobiGB8l8ISlE;https://scholar.google.com/scholar?cites=4167038935769170559&as_sdt=2005&sciodt=2007&hl=en;130;15.12.2021 06:53;HTML;10.1108/IJSSP-05-2020-0171;;;;;;;186;18600;186;1;1;Purpose This paper examines the socio-economic impact of COVID-19 and the policy response in African countries. Design/methodology/approach This study uses discourse analysis to analyse the socio-economic impact of COVID-19 in Africa. Findings The findings …;https://www.emerald.com/insight/content/doi/10.1108/IJSSP-05-2020-0171/full/html?casa_token=n8pn-Ek3HT8AAAAA:AJdOxqFwGUMlwUG305ueD7KiedE6Gh7ZWK4_VMP2Nae02ImRsbDxDVPXjwLtzCGOH_lBInjKBOj-Iy60GywWc22kDT4E4zY4CCFYOLtobiGB8l8ISlE;https://scholar.google.com/scholar?q=related:f0K-i9VL1DkJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economic&hl=en&as_sdt=2007
181;AA Toda;susceptible-infected-recovered sir dynamics of covid-19 and economic impact;2020;arXiv preprint arXiv:2003.11221;arxiv.org;https://arxiv.org/abs/2003.11221;https://scholar.google.com/scholar?cites=6758782397865275611&as_sdt=2005&sciodt=2007&hl=en;179;15.12.2021 06:53;;;;;;;;;181;18100;181;1;1;I estimate the Susceptible-Infected-Recovered (SIR) epidemic model for Coronavirus Disease 2019 (COVID-19). The transmission rate is heterogeneous across countries and far exceeds the recovery rate, which enables a fast spread. In the benchmark model, 28% of the …;https://arxiv.org/pdf/2003.11221;https://scholar.google.com/scholar?q=related:2zDsAsgEzF0J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economic&hl=en&as_sdt=2007
166;H Inoue, Y Todo;the propagation of economic impacts through supply chains the case of a mega-city lockdown to prevent the spread of covid-19;2020;PloS one;journals.plos.org;https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0239251;https://scholar.google.com/scholar?cites=11586887476870090795&as_sdt=2005&sciodt=2007&hl=en;208;15.12.2021 06:53;HTML;;;;;;;;166;16600;83;2;1;This study quantifies the economic effect of a possible lockdown of Tokyo to prevent the spread of COVID-19. The negative effect of such a lockdown may propagate to other regions through supply chains because of supply and demand shortages. Applying an agent-based …;https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0239251;https://scholar.google.com/scholar?q=related:K5BDL8XkzKAJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:economic&hl=en&as_sdt=2007
